"objectId","objectName","Activity","Description"
"131689","Travail_Maison","marche",""
"Point","Latitude (degrés)","Longitude (degrés)","Altitude (m)","Relèvement (degrés)","Vitesse (m/s)","Durée"
"129","43.621466","3.868625","82.9000015258789","344.321533203125","9.7364","2014-04-07T16:26:53.886Z"
"130","43.621466","3.868625","82.9000015258789","0.0","0","2014-04-07T16:26:53.984Z"
"131","43.62156","3.86859","83.0999984741211","344.8640441894531","12.5658","2014-04-07T16:26:54.845Z"
"132","43.62156","3.86859","83.0999984741211","0.0","0","2014-04-07T16:26:54.850Z"
"133","43.621654","3.868548","83.30000305175781","342.0169677734375","10.765","2014-04-07T16:26:55.870Z"
"134","43.621654","3.868548","83.30000305175781","0.0","0","2014-04-07T16:26:55.883Z"
"135","43.621741","3.868512","83.0999984741211","343.26885986328125","10.8182","2014-04-07T16:26:56.816Z"
"136","43.621741","3.868512","83.0999984741211","0.0","0","2014-04-07T16:26:57.243Z"
"137","43.62183","3.86849","83.30000305175781","349.819580078125","15.9216","2014-04-07T16:26:57.874Z"
"138","43.62183","3.86849","83.30000305175781","0.0","0","2014-04-07T16:26:57.888Z"
"139","43.621922","3.868441","83.5999984741211","338.84747314453125","11.1383","2014-04-07T16:26:58.872Z"
"140","43.621922","3.868441","83.5999984741211","0.0","0","2014-04-07T16:26:58.889Z"
"141","43.622013","3.868393","84.0999984741211","339.03369140625","11.5678","2014-04-07T16:26:59.825Z"
"142","43.622013","3.868393","84.0999984741211","0.0","0","2014-04-07T16:26:59.839Z"
"143","43.622103","3.868353","84.9000015258789","342.1061706542969","10.7003","2014-04-07T16:27:00.821Z"
"144","43.622172","3.868313","84.69999694824219","337.1622314453125","5.6936","2014-04-07T16:27:02.282Z"
"145","43.622254","3.868281","85.4000015258789","344.1721496582031","16.5843","2014-04-07T16:27:02.853Z"
"146","43.622339","3.868252","86.0999984741211","346.0797119140625","8.8051","2014-04-07T16:27:03.958Z"
"147","43.622415","3.868216","86.30000305175781","341.01104736328125","10.0789","2014-04-07T16:27:04.844Z"
"148","43.622456","3.8682","86.0999984741211","344.17218017578125","4.773","2014-04-07T16:27:05.836Z"
"149","43.622499","3.868173","86.4000015258789","335.4800109863281","5.1532","2014-04-07T16:27:06.855Z"
"150","43.622543","3.868134","87.19999694824219","327.2223205566406","5.6505","2014-04-07T16:27:07.884Z"
"151","43.622578","3.868105","87.30000305175781","328.95538330078125","4.1224","2014-04-07T16:27:08.985Z"
"152","43.622647","3.868058","92.0999984741211","333.67230224609375","0.245","2014-04-07T16:27:43.892Z"
"153","43.622677","3.868033","92.30000305175781","328.8101501464844","3.9557","2014-04-07T16:27:44.877Z"
"154","43.62274","3.867998","92.30000305175781","338.0216979980469","3.1204","2014-04-07T16:27:47.296Z"
"155","43.622778","3.867979","92.0999984741211","340.03759765625","8.0355","2014-04-07T16:27:47.855Z"
"156","43.622821","3.867956","92.19999694824219","338.76544189453125","4.9522","2014-04-07T16:27:48.890Z"
"157","43.622866","3.867929","92.19999694824219","336.448974609375","5.5259","2014-04-07T16:27:49.877Z"
"158","43.622866","3.867929","92.19999694824219","0.0","0","2014-04-07T16:27:49.893Z"
"159","43.623006","3.867867","92.5","342.1662902832031","17.4384","2014-04-07T16:27:50.830Z"
"160","43.623076","3.867836","92.5","342.1662902832031","5.4502","2014-04-07T16:27:52.329Z"
"161","43.623149","3.867801","92.5","340.796875","16.1439","2014-04-07T16:27:52.861Z"
"162","43.623149","3.867801","92.5","0.0","0","2014-04-07T16:27:52.901Z"
"163","43.623238","3.867767","92.30000305175781","344.4896240234375","10.4929","2014-04-07T16:27:53.879Z"
"164","43.623238","3.867767","92.30000305175781","0.0","0","2014-04-07T16:27:53.894Z"
"165","43.623329","3.867749","91.80000305175781","351.8229675292969","10.4016","2014-04-07T16:27:54.876Z"
"166","43.623329","3.867749","91.80000305175781","0.0","0","2014-04-07T16:27:54.891Z"
"167","43.623426","3.867702","91.80000305175781","340.60845947265625","12.0014","2014-04-07T16:27:55.843Z"
"168","43.623426","3.867702","91.80000305175781","0.0","0","2014-04-07T16:27:55.847Z"
"169","43.623525","3.867656","92.0999984741211","341.348388671875","11.2929","2014-04-07T16:27:56.875Z"
"170","43.623525","3.867656","92.0999984741211","0.0","0","2014-04-07T16:27:57.321Z"
"171","43.623619","3.867599","92.19999694824219","336.2263488769531","21.1338","2014-04-07T16:27:57.861Z"
